date,lat,lon,time
09/06/2018,51.5038855,-0.2206328,Midday
10/06/2018,51.5632697,-0.3677128,Morning Rush
11/06/2018,51.5564213,0.0652347,Midday
09/06/2018,51.6130542,0.1190544,Midday
10/06/2018,51.5125987,-0.1300571,Midday
11/06/2018,51.5270488,-0.055496,Midday
09/06/2018,51.4484455,-0.1992768,Evening
10/06/2018,51.4528698,-0.1935908,Midday
11/06/2018,51.5202997,-0.1339967,Early Morning
09/06/2018,51.5945442,-0.284354,Midday
10/06/2018,51.5070079,-0.0946922,Midday
11/06/2018,51.5101602,-0.287387,Evening
09/06/2018,51.4829331,0.082483,Evening
10/06/2018,51.49521,0.0114861,Midday
11/06/2018,51.5635025,-0.0586468,Midday
09/06/2018,51.484399,-0.3935787,Midday
10/06/2018,51.5686949,-0.1188106,Afternoon Rush
11/06/2018,51.5721191,-0.1252123,Midday
09/06/2018,51.5573776,-0.1138923,Evening
10/06/2018,51.5104846,0.0766217,Midday
11/06/2018,51.42453,-0.163372,Evening
09/06/2018,51.53584,-0.2204934,Evening
10/06/2018,51.5904557,-0.1034463,Midday
11/06/2018,51.464007,-0.3014498,Midday
09/06/2018,51.4940128,-0.1767028,Afternoon Rush
10/06/2018,51.4722042,-0.1127279,Afternoon Rush
11/06/2018,51.4133848,-0.2131321,Midday
09/06/2018,51.5275902,-0.0231065,Midday
10/06/2018,51.485043,-0.110856,Midday
11/06/2018,51.6434023,-0.1651856,Afternoon Rush
09/06/2018,51.6034198,-0.2379741,Morning Rush
10/06/2018,51.4998509,-0.0871711,Morning Rush
11/06/2018,51.4904471,-0.2772377,Midday
09/06/2018,51.525402,-0.435382,Afternoon Rush
10/06/2018,51.5784404,-0.1536866,Midday
11/06/2018,51.4892277,-0.0962758,Midday
09/06/2018,51.423522,-0.2109356,Midday
10/06/2018,51.4999389,-0.2648664,Midday
11/06/2018,51.4113192,0.0265379,Midday
09/06/2018,51.4942419,-0.0850787,Evening
10/06/2018,51.5904557,-0.1034463,Afternoon Rush
11/06/2018,51.4795257,0.0277174,Midday
09/06/2018,51.496991,-0.1025916,Midday
10/06/2018,51.5353887,-0.0891613,Midday
11/06/2018,51.4637225,-0.1496897,Midday
09/06/2018,51.5184777,-0.0304789,Midday
10/06/2018,51.5750608,-0.1403936,Morning Rush
11/06/2018,51.535759,-0.1929766,Midday
09/06/2018,51.4941909,0.0632807,Afternoon Rush
10/06/2018,51.5418925,-0.0552366,Morning Rush
11/06/2018,51.5846,-0.0669518,Midday
09/06/2018,51.4703819,-0.1609195,Midday
10/06/2018,51.4994656,0.0023381,Midday
11/06/2018,51.5291522,-0.0951597,Midday
09/06/2018,51.4988733,-0.1336205,Midday
10/06/2018,51.5164907,-0.0940443,Afternoon Rush
11/06/2018,51.5209184,-0.1569368,Afternoon Rush
09/06/2018,51.5422761,-0.2355554,Midday
10/06/2018,51.4387933,0.0912896,Midday
11/06/2018,51.3823984,0.0998248,Afternoon Rush
09/06/2018,51.5530494,-0.1335937,Evening
10/06/2018,51.5009563,-0.1125251,Afternoon Rush
11/06/2018,51.5196722,-0.3386291,Midday
09/06/2018,51.5462086,-0.0624274,Midday
10/06/2018,51.5904557,-0.1034463,Evening
11/06/2018,51.5892163,-0.1581504,Midday
09/06/2018,51.4722042,-0.1127279,Midday
10/06/2018,51.4392,0.0054405,Midday
11/06/2018,51.4603233,-0.0603926,Midday
09/06/2018,51.4780368,-0.0837153,Midday
10/06/2018,51.496991,-0.1025916,Morning Rush
11/06/2018,51.5083356,-0.154349,Afternoon Rush
09/06/2018,51.4972967,-0.1369785,Afternoon Rush
10/06/2018,51.4722042,-0.1127279,Midday
11/06/2018,51.4939493,-0.0916606,Midday
09/06/2018,51.4220777,-0.0519615,Midday
10/06/2018,51.5068948,-0.1385122,Evening
11/06/2018,51.5904557,-0.1034463,Afternoon Rush
09/06/2018,51.4952605,-0.1829272,Midday
10/06/2018,51.5845477,-0.2697043,Afternoon Rush
11/06/2018,51.5581682,-0.40856,Midday
09/06/2018,51.4124075,-0.2093686,Evening
10/06/2018,51.5325988,0.015124,Evening
11/06/2018,51.4892277,-0.0962758,Midday
09/06/2018,51.4493611,-0.074535,Midday
10/06/2018,51.4746704,-0.1543763,Midday
11/06/2018,51.4991195,-0.1644394,Midday
09/06/2018,51.427186,-0.1896447,Afternoon Rush
10/06/2018,51.4749631,-0.0921476,Evening
11/06/2018,51.3797645,-0.2016084,Evening
09/06/2018,51.3648023,-0.1922293,Midday
10/06/2018,51.5759524,-0.2223992,Midday
11/06/2018,51.5141155,-0.0863325,Midday
09/06/2018,51.4191859,-0.2001305,Midday
10/06/2018,51.5135987,-0.3924769,Evening
11/06/2018,51.6196308,-0.1151069,Midday
09/06/2018,51.5246777,-0.0808492,Early Morning
10/06/2018,51.4697259,-0.4185119,Midday
11/06/2018,51.4786563,-0.3829947,Midday
09/06/2018,51.48641,-0.15926,Evening
10/06/2018,51.5418142,-0.0848499,Evening
11/06/2018,51.43361,-0.257451,Midday
09/06/2018,51.5942099,-0.1506284,Midday
10/06/2018,51.4949409,-0.1846011,Afternoon Rush
11/06/2018,51.4732898,-0.0435757,Afternoon Rush
09/06/2018,51.4328969,-0.2242151,Evening
10/06/2018,51.5727188,0.0258159,Midday
11/06/2018,51.5209184,-0.1569368,Midday
09/06/2018,51.4088134,-0.0402407,Evening
10/06/2018,51.5904557,-0.1034463,Afternoon Rush
11/06/2018,51.6081393,-0.2883625,Evening
09/06/2018,51.4579512,-0.0131307,Midday
10/06/2018,51.4740395,-0.1477017,Afternoon Rush
11/06/2018,51.5422724,-0.1224187,Evening
09/06/2018,51.5459123,-0.2516676,Afternoon Rush
10/06/2018,51.5843898,-0.2645756,Midday
11/06/2018,51.471743,-0.0795328,Morning Rush
09/06/2018,51.518855,-0.111659,Midday
10/06/2018,51.4851766,-0.1743563,Evening
11/06/2018,51.481215,0.07158,Afternoon Rush
09/06/2018,51.527281,-0.164235,Afternoon Rush
10/06/2018,51.50722,-0.1275,Afternoon Rush
11/06/2018,51.5487022,-0.1526484,Midday
09/06/2018,51.4311462,-0.0015694,Morning Rush
10/06/2018,51.444055,-0.020264,Midday
11/06/2018,51.496991,-0.1025916,Afternoon Rush
09/06/2018,51.4721453,-0.0682453,Midday
10/06/2018,51.5100209,-0.0101886,Morning Rush
11/06/2018,51.4409636,-0.1869488,Morning Rush
09/06/2018,51.45047,-0.22237,Afternoon Rush
10/06/2018,51.5137859,-0.130116,Midday
11/06/2018,51.4752475,-0.038952,Midday
09/06/2018,51.5665015,-0.2381901,Afternoon Rush
10/06/2018,51.5278965,-0.015745,Morning Rush
11/06/2018,51.528182,-0.0234971,Midday
09/06/2018,51.5101602,-0.287387,Midday
10/06/2018,51.5178866,-0.0898442,Evening
11/06/2018,51.6502648,-0.0634124,Evening
09/06/2018,51.5227912,-0.1712236,Afternoon Rush
10/06/2018,51.5904557,-0.1034463,Morning Rush
11/06/2018,51.5083479,-0.1517039,Midday
09/06/2018,51.55202,-0.11025834,Evening
10/06/2018,51.4959135,-0.1442459,Early Morning
11/06/2018,51.5123373,-0.2249677,Midday
09/06/2018,51.636479,-0.0674332,Evening
10/06/2018,51.6081393,-0.2883625,Afternoon Rush
11/06/2018,51.5636423,-0.0611888,Midday
09/06/2018,51.49916,-0.30157,Evening
10/06/2018,51.4643946,0.0948653,Midday
11/06/2018,51.4795819,0.1833793,Midday
09/06/2018,51.5156056,-0.0842214,Midday
10/06/2018,51.4923254,-0.2241726,Afternoon Rush
11/06/2018,51.4923254,-0.2241726,Afternoon Rush
09/06/2018,51.4923254,-0.2241726,Midday
10/06/2018,51.500388,-0.235455,Afternoon Rush
11/06/2018,51.5134357,-0.2323103,Afternoon Rush
09/06/2018,51.4923254,-0.2241726,Evening
10/06/2018,51.4923254,-0.2241726,Early Morning
11/06/2018,51.4923254,-0.2241726,Evening
09/06/2018,51.4923254,-0.2241726,Evening
10/06/2018,51.5892163,-0.1581504,Midday
11/06/2018,51.5904557,-0.1034463,Morning Rush
09/06/2018,51.6976528,-0.197867,Morning Rush
10/06/2018,51.5170206,-0.1490959,Midday
11/06/2018,51.5011356,-0.0505523,Midday
09/06/2018,51.4681953,-0.3668824,Afternoon Rush
10/06/2018,51.4445854,-0.0233787,Evening
11/06/2018,51.4225981,-0.1925622,Midday
09/06/2018,51.4855634,-0.0703596,Evening
10/06/2018,51.4927574,-0.0476965,Morning Rush
11/06/2018,51.463401,-0.0734662,Afternoon Rush
09/06/2018,51.5768423,-0.2133947,Evening
10/06/2018,51.5614536,-0.2456825,Afternoon Rush
11/06/2018,51.4126623,-0.0677951,Midday
09/06/2018,51.4086385,-0.0595237,Midday
10/06/2018,51.5454571,-0.141545,Midday
11/06/2018,51.6502648,-0.0634124,Afternoon Rush
09/06/2018,51.4949409,-0.1846011,Midday
10/06/2018,51.5010377,-0.4252201,Afternoon Rush
11/06/2018,51.4752475,-0.038952,Midday
09/06/2018,51.44212,-0.002,Morning Rush
10/06/2018,51.4011269,-0.1895542,Afternoon Rush
11/06/2018,51.496991,-0.1025916,Midday
09/06/2018,51.377347,-0.177826,Afternoon Rush
10/06/2018,51.5149226,-0.1448236,Afternoon Rush
11/06/2018,51.5049822,-0.1265712,Midday
09/06/2018,51.5049822,-0.1265712,Evening
10/06/2018,51.5083356,-0.154349,Early Morning
11/06/2018,51.5893292,-0.1082987,Afternoon Rush
09/06/2018,51.560859,-0.3280989,Midday
10/06/2018,51.5604313,-0.2357729,Midday
11/06/2018,51.535453,-0.2438445,Afternoon Rush
09/06/2018,51.4126623,-0.0677951,Midday
10/06/2018,51.4851612,-0.1194777,Midday
11/06/2018,51.557419,-0.335671,Midday
09/06/2018,51.557419,-0.335671,Midday
10/06/2018,51.557419,-0.335671,Midday
11/06/2018,51.557419,-0.335671,Midday
09/06/2018,51.5343659,-0.1742287,Midday
10/06/2018,51.4750526,-0.1867403,Midday
11/06/2018,51.6055717,-0.0603877,Morning Rush
09/06/2018,51.5864407,-0.3070083,Midday
10/06/2018,51.5621415,-0.1170687,Evening
11/06/2018,51.4925695,-0.1742798,Afternoon Rush
09/06/2018,51.4574567,-0.0349792,Midday
10/06/2018,51.5501741,-0.003371,Midday
11/06/2018,51.5828117,-0.0182881,Midday
09/06/2018,51.506147,-0.3038944,Midday
10/06/2018,51.516356,-0.150225,Midday
11/06/2018,51.4948678,-0.1462265,Morning Rush
09/06/2018,51.624186,-0.173192,Evening
10/06/2018,51.5260286,-0.2050146,Evening
11/06/2018,51.2820112,-0.078123,Midday
09/06/2018,51.47347,-0.12238,Midday
10/06/2018,51.5418925,-0.0552366,Midday
11/06/2018,51.58879,-0.0634168,Afternoon Rush
09/06/2018,51.4998509,-0.0871711,Afternoon Rush
10/06/2018,51.4415283,-0.1248256,Midday
11/06/2018,51.5131099,-0.1589148,Afternoon Rush
09/06/2018,51.5189796,-0.16859,Midday
10/06/2018,51.5409107,-0.1967427,Midday
11/06/2018,51.4704175,-0.2440004,Midday
09/06/2018,51.6229497,-0.1222434,Midday
10/06/2018,51.53644,-0.09452,Midday
11/06/2018,51.4769316,-0.1822798,Evening
09/06/2018,51.5422288,0.0810492,Midday
10/06/2018,51.5552586,-0.2501015,Midday
11/06/2018,51.5238238,-0.126911,Evening
09/06/2018,51.4425129,-0.115468,Midday
10/06/2018,51.5824166,-0.0997148,Midday
11/06/2018,51.60197,-0.05391,Morning Rush
09/06/2018,51.5221667,-0.1249807,Evening
10/06/2018,51.5450014,-0.1583455,Midday
11/06/2018,51.5152649,-0.0717748,Morning Rush
09/06/2018,51.516356,-0.150225,Midday
10/06/2018,51.5492629,0.1021538,Midday
11/06/2018,51.5400244,-0.1866086,Morning Rush
09/06/2018,51.5167977,-0.0810585,Midday
10/06/2018,51.4904471,-0.2772377,Midday
11/06/2018,51.5276501,-0.3389393,Midday
09/06/2018,51.5158261,-0.3082965,Evening
10/06/2018,51.5705582,-0.0960841,Midday
11/06/2018,51.4197866,-0.1322187,Morning Rush
09/06/2018,51.475891,-0.033443,Afternoon Rush
10/06/2018,51.4200179,-0.1762188,Morning Rush
11/06/2018,51.4138516,-0.0516529,Evening
09/06/2018,51.3803117,-0.1844186,Midday
10/06/2018,51.4495683,-0.0128036,Midday
11/06/2018,51.427306,-0.195672,Afternoon Rush
09/06/2018,51.4914566,-0.1110403,Morning Rush
10/06/2018,51.5264423,-0.2583327,Afternoon Rush
11/06/2018,51.5167977,-0.0810585,Afternoon Rush
09/06/2018,51.5070079,-0.0946922,Afternoon Rush
10/06/2018,51.5276501,-0.3389393,Early Morning
11/06/2018,51.4772408,-0.0150966,Morning Rush
09/06/2018,51.5149226,-0.1448236,Midday
10/06/2018,51.5391264,-0.1008688,Midday
11/06/2018,51.5578469,-0.179914,Afternoon Rush
09/06/2018,51.507309,-0.128012,Midday
10/06/2018,51.4249291,-0.1406544,Midday
11/06/2018,51.3832257,-0.2145757,Midday
09/06/2018,51.5249063,-0.2923589,Morning Rush
10/06/2018,51.6160886,-0.0754251,Morning Rush
11/06/2018,51.4983359,-0.2223715,Afternoon Rush
09/06/2018,51.5260286,-0.2050146,Morning Rush
10/06/2018,51.5465861,-0.1039196,Morning Rush
11/06/2018,51.4965005,-0.2106881,Evening
09/06/2018,51.4232141,-0.1222895,Morning Rush
10/06/2018,51.496991,-0.1025916,Midday
11/06/2018,51.495076,-0.099071,Midday
09/06/2018,51.4650644,-0.1590676,Midday
10/06/2018,51.5422724,-0.1224187,Evening
11/06/2018,51.5416639,-0.2353665,Evening
09/06/2018,51.4089108,0.1071926,Midday
10/06/2018,51.4893747,-0.1743057,Morning Rush
11/06/2018,51.4894131,-0.0566208,Evening
09/06/2018,51.5642986,-0.0013957,Evening
10/06/2018,51.5395187,-0.1024406,Morning Rush
11/06/2018,51.5395187,-0.1024406,Afternoon Rush
09/06/2018,51.5119044,0.0268949,Evening
10/06/2018,51.5123373,-0.2249677,Midday
11/06/2018,51.5481714,-0.1300147,Evening
09/06/2018,51.5904557,-0.1034463,Midday
10/06/2018,51.5570443,-0.1184111,Evening
11/06/2018,51.6076035,0.0202373,Midday
09/06/2018,51.53584,-0.2204934,Evening
10/06/2018,51.5564134,-0.146276,Midday
11/06/2018,51.5088407,-0.1320137,Midday
09/06/2018,51.3750349,-0.0761666,Afternoon Rush
10/06/2018,51.596473,-0.107484,Midday
11/06/2018,51.5178866,-0.0898442,Midday
09/06/2018,51.6502648,-0.0634124,Early Morning
10/06/2018,51.497529,-0.103219,Afternoon Rush
11/06/2018,51.497529,-0.103219,Afternoon Rush
09/06/2018,51.4415283,-0.1248256,Afternoon Rush
10/06/2018,51.6064183,-0.2710676,Midday
11/06/2018,51.556756,-0.2152576,Midday
09/06/2018,51.5864407,-0.3070083,Morning Rush
10/06/2018,51.5278965,-0.015745,Midday
11/06/2018,51.4993148,-0.3057881,Afternoon Rush
09/06/2018,51.4995572,0.0925474,Morning Rush
10/06/2018,51.5862929,-0.0871491,Morning Rush
11/06/2018,51.4191859,-0.2001305,Midday
09/06/2018,51.453545,-0.429084,Midday
10/06/2018,51.50722,-0.1275,Midday
11/06/2018,51.5131954,-0.129287,Midday
09/06/2018,51.5343196,-0.1092637,Afternoon Rush
10/06/2018,51.4914566,-0.1110403,Afternoon Rush
11/06/2018,51.5508827,-0.234828,Midday
09/06/2018,51.4986905,-0.0259228,Morning Rush
10/06/2018,51.4622219,-0.1673114,Midday
11/06/2018,51.4484455,-0.1992768,Evening
09/06/2018,51.4524424,-0.2298485,Morning Rush
10/06/2018,51.5155998,-0.1275993,Midday
11/06/2018,51.5478561,-0.1605106,Morning Rush
09/06/2018,51.4650144,-0.0243941,Midday
10/06/2018,51.5570443,-0.1184111,Midday
11/06/2018,51.4993829,-0.1976709,Midday
09/06/2018,51.4503195,-0.0021962,Midday
10/06/2018,51.491772,-0.2533096,Midday
11/06/2018,51.5879739,-0.0583666,Early Morning
09/06/2018,51.5696148,-0.1892005,Midday
10/06/2018,51.554715,0.058862,Early Morning
11/06/2018,51.4572149,-0.4112796,Afternoon Rush
09/06/2018,51.496991,-0.1025916,Afternoon Rush
10/06/2018,51.495076,-0.099071,Afternoon Rush
11/06/2018,51.4895168,-0.088004,Evening
09/06/2018,51.496991,-0.1025916,Midday
10/06/2018,51.5935727,-0.0266141,Midday
11/06/2018,51.540775,0.098267,Midday
09/06/2018,51.5282162,0.1059758,Afternoon Rush
10/06/2018,51.4704175,-0.2440004,Afternoon Rush
11/06/2018,51.6544624,-0.2015928,Early Morning
09/06/2018,51.5319861,-0.2109066,Midday
10/06/2018,51.5369644,-0.2432206,Midday
11/06/2018,51.377764,0.1015735,Evening
09/06/2018,51.4405003,-0.1516194,Midday
10/06/2018,51.5481714,-0.1300147,Evening
11/06/2018,51.5034702,-0.0915216,Morning Rush
09/06/2018,51.5459123,-0.2516676,Midday
10/06/2018,51.5705582,-0.0960841,Early Morning
11/06/2018,51.5675339,-0.1334567,Midday
09/06/2018,51.4255978,-0.1308087,Morning Rush
10/06/2018,51.4722042,-0.1127279,Midday
11/06/2018,51.4445854,-0.0233787,Midday
09/06/2018,51.444055,-0.020264,Midday
10/06/2018,51.4749631,-0.0921476,Afternoon Rush
11/06/2018,51.4650644,-0.1590676,Midday
09/06/2018,51.5904557,-0.1034463,Evening
10/06/2018,51.5444566,-0.2610634,Midday
11/06/2018,51.4228425,-0.0768351,Early Morning
09/06/2018,51.3148559,0.0300367,Early Morning
10/06/2018,51.5415849,-0.264025,Midday
11/06/2018,51.5174971,-0.0900038,Midday
09/06/2018,51.557419,-0.335671,Morning Rush
10/06/2018,51.557419,-0.335671,Morning Rush
11/06/2018,51.6244879,-0.0694722,Evening
09/06/2018,51.4629149,0.0269983,Evening
10/06/2018,51.4507618,0.0561553,Midday
11/06/2018,51.3729684,-0.304822,Morning Rush
09/06/2018,51.444055,-0.020264,Midday
10/06/2018,51.5418206,0.0505307,Midday
11/06/2018,51.5459123,-0.2516676,Afternoon Rush
09/06/2018,51.3655415,-0.159952,Afternoon Rush
10/06/2018,51.6034,0.018375,Morning Rush
11/06/2018,51.4746704,-0.1543763,Evening
09/06/2018,51.4267396,-0.169365,Midday
10/06/2018,51.5189796,-0.16859,Midday
11/06/2018,51.497223,-0.14604777,Midday
09/06/2018,51.5131099,-0.1589148,Midday
10/06/2018,51.5109662,-0.1277776,Midday
11/06/2018,51.5904557,-0.1034463,Midday
09/06/2018,51.5129766,-0.128096,Evening
10/06/2018,51.5299692,-0.1386917,Midday
11/06/2018,51.5404766,-0.193703,Midday
09/06/2018,51.4937823,0.0630409,Midday
10/06/2018,51.4066346,-0.1345259,Midday
11/06/2018,51.4697374,-0.3583245,Midday
09/06/2018,51.5462476,-0.1221853,Midday
10/06/2018,51.4722042,-0.1127279,Midday
11/06/2018,51.4414579,-0.0117006,Midday
09/06/2018,51.444055,-0.020264,Midday
10/06/2018,51.4282486,-0.1657151,Evening
11/06/2018,51.5136054,-0.0491965,Afternoon Rush
09/06/2018,51.4914566,-0.1110403,Afternoon Rush
10/06/2018,51.5904557,-0.1034463,Evening
11/06/2018,51.5255297,-0.0881803,Evening
09/06/2018,51.5101602,-0.287387,Midday
10/06/2018,51.5213288,-0.168064,Evening
11/06/2018,51.4011269,-0.1895542,Early Morning
09/06/2018,51.4746704,-0.1543763,Evening
10/06/2018,51.4603233,-0.0603926,Evening
11/06/2018,51.5904557,-0.1034463,Midday
09/06/2018,51.521401,-0.287741,Midday
10/06/2018,51.4786563,-0.3829947,Morning Rush
11/06/2018,51.3898224,-0.2979364,Midday
09/06/2018,51.4434263,-0.0152678,Evening
10/06/2018,51.5874426,-0.0780451,Afternoon Rush
11/06/2018,51.4622219,-0.1673114,Morning Rush
09/06/2018,51.5202997,-0.1339967,Early Morning
10/06/2018,51.5154291,-0.1188796,Midday
11/06/2018,51.5149226,-0.1448236,Afternoon Rush
09/06/2018,51.609163,-0.153494,Afternoon Rush
10/06/2018,51.5535323,-0.1616652,Midday
11/06/2018,51.5564134,-0.146276,Morning Rush
09/06/2018,51.5167977,-0.0810585,Morning Rush
10/06/2018,51.547037,-0.0511173,Early Morning
11/06/2018,51.547037,-0.0511173,Midday
09/06/2018,51.56578,-0.05591,Midday
10/06/2018,51.5784404,-0.1536866,Afternoon Rush
11/06/2018,51.5703382,0.1794394,Midday
09/06/2018,51.5487022,-0.1526484,Midday
10/06/2018,51.4722042,-0.1127279,Morning Rush
11/06/2018,51.434898,-0.01778,Midday
09/06/2018,51.49416,-0.54846,Morning Rush
10/06/2018,51.60397,-0.14609,Morning Rush
11/06/2018,51.4763596,0.0154459,Midday
09/06/2018,51.6544624,-0.2015928,Midday
10/06/2018,51.569237,-0.2947916,Midday
11/06/2018,51.5382356,-0.1420054,Afternoon Rush
09/06/2018,51.496991,-0.1025916,Midday
10/06/2018,51.4711851,-0.1195526,Evening
11/06/2018,51.58,-0.04,Morning Rush
09/06/2018,51.5129657,-0.306395,Midday
10/06/2018,51.6142879,-0.1257306,Midday
11/06/2018,51.496991,-0.1025916,Morning Rush
09/06/2018,51.50754,0.1082082,Morning Rush
10/06/2018,51.5123373,-0.2249677,Morning Rush
11/06/2018,51.5904557,-0.1034463,Morning Rush
09/06/2018,51.5462476,-0.1221853,Morning Rush
10/06/2018,51.482105,-0.135695,Morning Rush
11/06/2018,51.5706881,-0.024361,Morning Rush
09/06/2018,51.5422724,-0.1224187,Midday
10/06/2018,51.5768665,-0.2113984,Morning Rush
11/06/2018,51.4704175,-0.2440004,Midday
09/06/2018,51.4517864,0.0754258,Midday
10/06/2018,51.4182579,0.0675589,Afternoon Rush
11/06/2018,51.5371821,-0.1395841,Morning Rush
09/06/2018,51.5069515,-0.1360202,Midday
10/06/2018,51.588196,-0.359191,Afternoon Rush
11/06/2018,51.613735,-0.330856,Midday
09/06/2018,51.578488,-0.0669571,Evening
10/06/2018,51.5459123,-0.2516676,Morning Rush
11/06/2018,51.507309,-0.128012,Evening
09/06/2018,51.4415283,-0.1248256,Evening
10/06/2018,51.4715335,-0.030349,Afternoon Rush
11/06/2018,51.5418206,0.0505307,Morning Rush
09/06/2018,51.4695936,-0.0682137,Evening
10/06/2018,51.5869087,-0.215652,Midday
11/06/2018,51.5608421,-0.1631376,Afternoon Rush
09/06/2018,51.5239414,-0.0462241,Midday
10/06/2018,51.6155225,-0.0637465,Midday
11/06/2018,51.4843017,0.0019114,Evening
09/06/2018,51.5753872,-0.1079645,Afternoon Rush
10/06/2018,51.4191859,-0.2001305,Midday
11/06/2018,51.5092588,-0.1965628,Evening
09/06/2018,51.3972602,-0.2998403,Midday
10/06/2018,51.4722042,-0.1127279,Morning Rush
11/06/2018,51.4579512,-0.0131307,Midday
09/06/2018,51.4704175,-0.2440004,Evening
10/06/2018,51.4695936,-0.0682137,Midday
11/06/2018,51.4746704,-0.1543763,Afternoon Rush
09/06/2018,51.4409636,-0.1869488,Midday
10/06/2018,51.5611836,-0.1971136,Evening
11/06/2018,51.58,-0.04,Morning Rush
09/06/2018,51.5101602,-0.287387,Evening
10/06/2018,51.4514286,0.0329256,Evening
11/06/2018,51.6165797,-0.1788926,Evening
09/06/2018,51.5264736,-0.4604926,Midday
10/06/2018,51.5705582,-0.0960841,Afternoon Rush
11/06/2018,51.4952605,-0.1829272,Morning Rush
09/06/2018,51.4722042,-0.1127279,Midday
10/06/2018,51.4277453,-0.1046164,Evening
11/06/2018,51.5904557,-0.1034463,Midday
09/06/2018,51.4272399,-0.3303133,Afternoon Rush
10/06/2018,51.5928469,-0.0771441,Midday
11/06/2018,51.533761,-0.2257629,Midday
09/06/2018,51.4947527,-0.1416704,Evening
10/06/2018,51.4993148,-0.3057881,Afternoon Rush
11/06/2018,51.3782725,0.1013163,Morning Rush
09/06/2018,51.5202997,-0.1339967,Afternoon Rush
10/06/2018,51.3784356,-0.1025508,Midday
11/06/2018,51.4647982,-0.3691475,Evening
09/06/2018,51.4940128,-0.1767028,Evening
10/06/2018,51.4745762,-0.1322778,Morning Rush
11/06/2018,51.5287766,0.03377,Morning Rush
09/06/2018,51.5475268,0.0355317,Evening
10/06/2018,51.4758926,-0.1251159,Midday
11/06/2018,51.554994,-0.074717,Afternoon Rush
09/06/2018,51.50722,-0.1275,Afternoon Rush
10/06/2018,51.5270488,-0.055496,Evening
11/06/2018,51.5285991,-0.2014104,Afternoon Rush
09/06/2018,51.5149226,-0.1448236,Midday
10/06/2018,51.4431235,-0.1051136,Midday
11/06/2018,51.5492629,0.1021538,Evening
09/06/2018,51.543065,-0.0837345,Evening
10/06/2018,51.549949,-0.04286,Evening
11/06/2018,51.446737,-0.403969,Midday
09/06/2018,51.4579512,-0.0131307,Midday
10/06/2018,51.4972967,-0.1369785,Evening
11/06/2018,51.4191859,-0.2001305,Afternoon Rush
09/06/2018,51.4441045,-0.3651264,Morning Rush
10/06/2018,51.4746704,-0.1543763,Midday
11/06/2018,51.5123373,-0.2249677,Midday
09/06/2018,51.5552586,-0.2501015,Midday
10/06/2018,51.4993148,-0.3057881,Morning Rush
11/06/2018,51.38774,0.0363217,Midday
09/06/2018,51.4474458,-0.1848513,Afternoon Rush
10/06/2018,51.4794038,0.1035112,Midday
11/06/2018,51.546324,-0.24984,Afternoon Rush
09/06/2018,51.5705582,-0.0960841,Morning Rush
10/06/2018,51.4094079,-0.3030746,Evening
11/06/2018,51.4255978,-0.1308087,Midday
09/06/2018,51.4689781,-0.0131449,Afternoon Rush
10/06/2018,51.402854,-0.2096684,Midday
11/06/2018,51.491772,-0.2533096,Evening
09/06/2018,51.4409636,-0.1869488,Midday
10/06/2018,51.530965,-0.2686757,Evening
11/06/2018,51.5179545,-0.1277289,Midday
09/06/2018,51.506203,-0.14015049,Evening
10/06/2018,51.6600213,-0.0578064,Midday
11/06/2018,51.540588,-0.0782867,Midday
09/06/2018,51.5521552,-0.0375872,Evening
10/06/2018,51.4944424,-0.2165579,Midday
11/06/2018,51.5904557,-0.1034463,Midday
09/06/2018,51.5601515,0.1754271,Afternoon Rush
10/06/2018,51.5423879,-0.1064971,Afternoon Rush
11/06/2018,51.5418206,0.0505307,Midday
09/06/2018,51.6012949,-0.0814747,Evening
10/06/2018,51.5440115,-0.0698625,Midday
11/06/2018,51.5779242,0.0094095,Afternoon Rush
09/06/2018,51.4640164,-0.1700385,Afternoon Rush
10/06/2018,51.5211266,-0.2007322,Evening
11/06/2018,51.4948678,-0.1462265,Midday
09/06/2018,51.589079,-0.108005,Midday
10/06/2018,51.4704175,-0.2440004,Afternoon Rush
11/06/2018,51.5119213,-0.096925,Afternoon Rush
09/06/2018,51.4923037,0.0677857,Midday
10/06/2018,51.4993829,-0.1976709,Midday
11/06/2018,51.597901,-0.337076,Midday
09/06/2018,51.4834472,-0.3697588,Evening
10/06/2018,51.5904557,-0.1034463,Midday
11/06/2018,51.50648,-0.2080907,Afternoon Rush
09/06/2018,51.4124075,-0.2093686,Morning Rush
10/06/2018,51.5942099,-0.1506284,Midday
11/06/2018,51.580478,-0.1162698,Early Morning
09/06/2018,51.4722042,-0.1127279,Early Morning
10/06/2018,51.4249291,-0.1406544,Midday
11/06/2018,51.5475268,0.0355317,Evening
09/06/2018,51.4431235,-0.1051136,Morning Rush
10/06/2018,51.4860738,-0.1731617,Midday
11/06/2018,51.5049822,-0.1265712,Morning Rush
09/06/2018,51.527281,-0.164235,Afternoon Rush
10/06/2018,51.50722,-0.1275,Afternoon Rush
11/06/2018,51.5774653,-0.2189489,Morning Rush
09/06/2018,51.6100999,-0.1894926,Morning Rush
10/06/2018,51.5167965,0.0222535,Midday
11/06/2018,51.42879,-0.03478,Midday
09/06/2018,51.5038855,-0.2206328,Evening
10/06/2018,51.5791747,0.1817349,Midday
11/06/2018,51.5261285,-0.210031,Evening
09/06/2018,51.4255978,-0.1308087,Midday
